,freq,wls,alpha_fit,ref_ind_fit
299,1758671230000.0,170.46532227629606,0.33415309549578576,2.1603332339080286
300,1763556420000.0,169.9931199252474,0.33638820304681044,2.1603740148166724
301,1768441620000.0,169.52352546418805,0.3386307654748141,2.1604149091378217
302,1773326820000.0,169.05651830157285,0.34088077821214935,2.160455916789849
303,1778212020000.0,168.59207711350416,0.3431382412588165,2.160497037774492
304,1783097220000.0,168.130180809771,0.3454031546148152,2.1605382720934956
305,1787982410000.0,167.670809468422,0.34767551362099397,2.1605796196638543
306,1792867610000.0,167.21394057646006,0.3499553275804054,2.1606210806565986
307,1797752810000.0,166.75955466869775,0.35224259184914847,2.1606626549889683
308,1802638010000.0,166.30763155826278,0.3545373064272235,2.1607043426627257
309,1807523200000.0,165.85815219411845,0.3568394665944752,2.1607461435939586
310,1812408400000.0,165.41109498278644,0.3591490817759629,2.160788057955576
311,1817293600000.0,164.96644130590676,0.3614661472667821,2.1608300856639064
312,1822178800000.0,164.52417183209462,0.36379066306693325,2.160872226720736
313,1827064000000.0,164.08426743671814,0.36612262917641597,2.1609144811278553
314,1831949190000.0,163.64671009243438,0.3684620407988217,2.160956848800217
315,1836834390000.0,163.21147928856013,0.37080890751171725,2.1609993299130763
316,1841719590000.0,162.7785574024328,0.37316322453394435,2.1610419243816272
317,1846604790000.0,162.3479261093003,0.37552499186550337,2.161084632207681
318,1851489990000.0,161.91956727781175,0.3778942095063939,2.1611274533930556
319,1856375180000.0,161.49346383741243,0.3802708725839538,2.161170387851569
320,1861260380000.0,161.0695962915194,0.3826549908282571,2.1612134357608213
321,1866145580000.0,160.64794794841248,0.3850465593818921,2.1612565970348734
322,1871030780000.0,160.22850142529455,0.3874455782448589,2.161299871675564
323,1875915970000.0,159.81124037234994,0.38985204248349176,2.161343259595802
324,1880801170000.0,159.39614605833108,0.3922659619498713,2.1613867609750677
325,1885686370000.0,158.98320249299994,0.39468733172558246,2.1614303757265128
326,1890571570000.0,158.57239300387872,0.39711615181062543,2.161474103851996
327,1895456770000.0,158.16370109037095,0.39955242220500004,2.161517945353381
328,1900341960000.0,157.75711125170335,0.40199613789878685,2.1615619001424444
329,1905227160000.0,157.35260565989412,0.40444730889657426,2.1616059684010103
330,1910112360000.0,156.95016915130583,0.40690593020369326,2.161650150041098
331,1914997560000.0,156.549785891111,0.4093720018201441,2.1616944450645925
