,freq,E1 ellipticity angle,E2 ellipticity angle
225,1397166590000.0,-0.38328179092291315,0.3859293518870328
226,1402051780000.0,-0.38345775857493686,0.3861586127987966
227,1406936980000.0,-0.3836417332281828,0.3864024148564902
228,1411822180000.0,-0.3838337321648668,0.38666133404770114
229,1416707380000.0,-0.38403367608671135,0.3869358572833866
230,1421592570000.0,-0.38424137917646695,0.3872263697781101
231,1426477770000.0,-0.38445654155636666,0.3875331454741712
232,1431362970000.0,-0.38467873726456137,0.38785633118984136
233,1436248170000.0,-0.3849074063280323,0.38819593634419447
234,1441133370000.0,-0.38514184458935463,0.38855181946204753
235,1446018560000.0,-0.38538119334737064,0.38892367418950213
236,1450903760000.0,-0.3856244313958524,0.3893110188788442
237,1455788960000.0,-0.38587036201410846,0.3897131783608178
238,1460674160000.0,-0.3861176048855756,0.39012927302927436
239,1465559360000.0,-0.3863645855473348,0.39055820403327735
240,1470444550000.0,-0.3866095248739291,0.3909986381754643
241,1475329750000.0,-0.38685043112483913,0.391448997309647
242,1480214950000.0,-0.38708508720480744,0.39190743860138905
243,1485100150000.0,-0.38731104304979075,0.39237184396597596
244,1489985340000.0,-0.3875256054883519,0.39283980408538816
245,1494870540000.0,-0.3877258310614596,0.39330860844253585
246,1499755740000.0,-0.38790851498481266,0.3937752260705906
247,1504640940000.0,-0.3880701852050656,0.39423629630611684
248,1509526140000.0,-0.3882070948319585,0.39468811550040006
249,1514411330000.0,-0.38831521586683837,0.395126624444774
250,1519296530000.0,-0.3883902348397127,0.3955474013788561
251,1524181730000.0,-0.38842754771401067,0.39594564701551754
252,1529066930000.0,-0.38842225821109067,0.3963161803233335
253,1533952130000.0,-0.38836917689918826,0.39665343111566315
254,1538837320000.0,-0.38826282242159416,0.3969514352086235
255,1543722520000.0,-0.3880974235446962,0.39720383480537186
256,1548607720000.0,-0.3878669259432481,0.3974038752987738
257,1553492920000.0,-0.38756499937890143,0.3975444113842268
258,1558378110000.0,-0.387185049374291,0.39761791330536866
259,1563263310000.0,-0.38672022777320264,0.39761647781982734
260,1568148510000.0,-0.3861634542321173,0.39753184203702024
261,1573033710000.0,-0.3855074336513393,0.3973554032252749
262,1577918910000.0,-0.38474468067562684,0.39707824248603485
263,1582804100000.0,-0.3838675492348356,0.39669115440417946
264,1587689300000.0,-0.38286825613541164,0.39618467797905277
265,1592574500000.0,-0.38173892692869515,0.39554914062878643
266,1597459700000.0,-0.3804716273323032,0.3947747004132604
267,1602344890000.0,-0.3790584100553927,0.3938513990123343
268,1607230090000.0,-0.37749134800678114,0.39276920962023587
269,1612115290000.0,-0.37576259987739685,0.39151810864379133
270,1617000490000.0,-0.3738644493593261,0.39008813359737166
271,1621885690000.0,-0.3717893604679207,0.3884694536690761
272,1626770880000.0,-0.36953003624609254,0.3866524456394294
273,1631656080000.0,-0.36707945452068036,0.3846277527094792
274,1636541280000.0,-0.36443095017944305,0.38238638205485953
275,1641426480000.0,-0.3615782506712725,0.3799197657068754
276,1646311680000.0,-0.35851553255867114,0.37721983789729163
277,1651196870000.0,-0.35523747782145587,0.3742791128023517
278,1656082070000.0,-0.3517392927404486,0.37109072735626825
279,1660967270000.0,-0.3480167900642962,0.36764853959610144
280,1665852470000.0,-0.34406639956573515,0.36394716095896434
281,1670737660000.0,-0.3398852147686331,0.3599820186508144
282,1675622860000.0,-0.33547098343988785,0.35574936240138577
283,1680508060000.0,-0.3308221773867685,0.3512463437361723
284,1685393260000.0,-0.32593797044430495,0.3464710044841584
285,1690278460000.0,-0.32081825112370244,0.3414222950995765
286,1695163650000.0,-0.31546363092769,0.3361000859735013
287,1700048850000.0,-0.3098753901662612,0.3305051130503337
288,1704934050000.0,-0.30405552676790526,0.32463902330318994
289,1709819250000.0,-0.298006689480436,0.3185043024260353
290,1714704450000.0,-0.2917321591183802,0.3121042475390266
291,1719589640000.0,-0.28523582689920135,0.30544293570776637
292,1724474840000.0,-0.2785221010473734,0.2985251164847563
293,1729360040000.0,-0.271595942442137,0.29135623606702277
294,1734245240000.0,-0.26446276453544115,0.28394232096945626
295,1739130430000.0,-0.25712841171564454,0.2762899417456768
296,1744015630000.0,-0.24959904704444846,0.2684060823032059
297,1748900830000.0,-0.24188118990210086,0.26029816508733056
298,1753786030000.0,-0.23398160343953822,0.25197392046024597
299,1758671230000.0,-0.2259072573084675,0.2434413345515896
300,1763556420000.0,-0.21766529386538394,0.23470860183846123
301,1768441620000.0,-0.20926291145252826,0.22578399058704668
302,1773326820000.0,-0.20070741941690795,0.21667589094809886
303,1778212020000.0,-0.1920061276599866,0.2073926889959311
304,1783097220000.0,-0.18316632370700023,0.1979427341406085
305,1787982410000.0,-0.17419525540253808,0.18833431391905256
306,1792867610000.0,-0.16510002565416426,0.178575535388238
307,1797752810000.0,-0.1558876754826959,0.16867440936420228
308,1802638010000.0,-0.14656508837225782,0.15863874404655426
309,1807523200000.0,-0.13713901012704238,0.14847616346808348
310,1812408400000.0,-0.12761595841948442,0.13819400806531354
311,1817293600000.0,-0.11800233030608394,0.12779944946179894
312,1822178800000.0,-0.10830432166531197,0.11729940324977506
313,1827064000000.0,-0.09852794730776435,0.10670055117703665
314,1831949190000.0,-0.08867906658438926,0.09600937007211625
315,1836834390000.0,-0.07876331215818357,0.08523205636709728
316,1841719590000.0,-0.06878622455581652,0.07437467468406851
317,1846604790000.0,-0.05875318899976719,0.06344309243178647
318,1851489990000.0,-0.04866947627653303,0.05244302802673544
319,1856375180000.0,-0.03854028751683417,0.041380104082361216
320,1861260380000.0,-0.028370698006301532,0.030259790958659317
321,1866145580000.0,-0.018165810995939558,0.019087580295186438
322,1871030780000.0,-0.007930706424736252,0.0078689351743227
323,1875915970000.0,0.0023294840074814956,-0.0033906209421724147
324,1880801170000.0,0.012609626114923524,-0.014685551076919944
325,1885686370000.0,0.022904421420688655,-0.02601011928154682
326,1890571570000.0,0.03320845480285703,-0.03735843437282091
327,1895456770000.0,0.04351613711969266,-0.048724377805736394
328,1900341960000.0,0.053821648137754856,-0.06010153108517327
329,1905227160000.0,0.06411898585353054,-0.07148322009135949
330,1910112360000.0,0.07440180640043174,-0.08286232747196011
331,1914997560000.0,0.08466347692036176,-0.09423133977276703
332,1919882760000.0,0.09489702576775498,-0.10558228047364328
333,1924767950000.0,0.1050950962216074,-0.11690664647775394
334,1929653150000.0,0.11525000843517598,-0.12819546449265135
335,1934538350000.0,0.12535361738726974,-0.13943912048271503
336,1939423550000.0,0.13539738500755552,-0.15062742686145442
337,1944308740000.0,0.1453723333928512,-0.16174955775235308
338,1949193940000.0,0.1552691275371106,-0.1727941286611507
339,1954079140000.0,0.16507796109135417,-0.1837490572872445
340,1958964340000.0,0.1747886543441931,-0.19460166165384546
341,1963849540000.0,0.1843906582226843,-0.2053386544647431
342,1968734730000.0,0.19387306789011227,-0.21594615020194155
343,1973619930000.0,0.20322474223757808,-0.22640979202465597
344,1978505130000.0,0.21243423818755783,-0.23671467465751825
345,1983390330000.0,0.22148994867081317,-0.24684549754893106
346,1988275530000.0,0.23038015171379506,-0.2567866226348591
347,1993160720000.0,0.2390930699775394,-0.2665221475323486
348,1998045920000.0,0.247617026462837,-0.27603609130438284
349,2002931120000.0,0.25594042925408234,-0.2853123940411505
350,2007816320000.0,0.2640519409114471,-0.2943351283766401
