,freq,n_s,n_p
57,76425000000.0,1.2528904347237075,1.3360553377198126
58,76450000000.0,1.2529805735779886,1.3362023613858232
59,76475000000.0,1.2530695230789124,1.3363473573660334
60,76500000000.0,1.2531571123812504,1.3364900327414824
61,76525000000.0,1.2532431773463013,1.3366301059607317
62,76550000000.0,1.253327560692748,1.336767307112106
63,76575000000.0,1.2534101121423455,1.3369013781875472
64,76600000000.0,1.253490688553228,1.337032073325596
65,76625000000.0,1.2535691540322353,1.337159159018623
66,76650000000.0,1.2536453800477996,1.337282414321016
67,76675000000.0,1.253719245514556,1.3374016310088506
68,76700000000.0,1.2537906368770613,1.337516613737749
